arm,mix,value_size,dist,scale,rep,order,keys,server,version,ops_per_sec,value_ops_per_sec,hit_ratio,p50_us,p99_us,used_memory,vmhwm_bytes,disk_bytes,coverage_fraction
data,90,128,uniform,1,1,aki redis valkey,588674,valkey,valkey 9.1.0,3022515.1,3022515.1,1,207.871,3950.591,123755232,187441152,0,1
data,90,128,uniform,1,2,valkey redis aki,588674,f3,unknown,1763027.4,1763027.4,1,387.839,3522.559,103258560,140509184,0,1
data,90,128,uniform,1,2,valkey redis aki,588674,redis,redis 8.8.0,2425919.4,2425919.4,1,312.575,2869.247,125053224,145281024,0,1
data,90,128,uniform,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,3015358.6,3015358.6,1,208.895,3956.735,123759712,189464576,0,1
data,90,128,uniform,16,1,aki redis valkey,9418787,f3,unknown,1085881.3,749715.7,0.6904,859.135,2934.783,1160704672,1270005760,0,0.7245
data,90,128,uniform,16,1,aki redis valkey,9418787,redis,redis 8.8.0,2266110.9,2266110.9,1,354.559,2637.823,1979447000,2096271360,0,1
data,90,128,uniform,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2709295.8,2709295.8,1,255.359,3833.855,1955820768,2090233856,0,1
data,90,128,uniform,16,2,valkey redis aki,9418787,f3,unknown,1077311.2,743811.0,0.6904,867.327,2965.503,1160704672,1278455808,0,0.7245
data,90,128,uniform,16,2,valkey redis aki,9418787,redis,redis 8.8.0,2257373.5,2257373.5,1,357.375,2654.207,1979433544,2096177152,0,1
data,90,128,uniform,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2716442.5,2716442.5,1,253.951,3880.959,1955834720,2089148416,0,1
data,90,128,uniform,4,1,aki redis valkey,2354696,f3,unknown,1748415.1,1748415.1,1,395.775,3481.599,413242944,464371712,0,1
data,90,128,uniform,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2363873.0,2363873.0,1,335.103,2680.831,495921480,535977984,0,1
data,90,128,uniform,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2918243.4,2918243.4,1,221.183,3905.535,490179808,586399744,0,1
data,90,128,uniform,4,2,valkey redis aki,2354696,f3,unknown,1749362.0,1749362.0,1,393.471,3485.695,413242944,459440128,0,1
data,90,128,uniform,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2305716.0,2305716.0,1,342.015,2740.223,495941960,536010752,0,1
data,90,128,uniform,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2905536.6,2905536.6,1,221.823,3880.959,490161568,576495616,0,1
data,90,128,zipfian,1,1,aki redis valkey,588674,f3,unknown,1762003.5,1762003.5,1,382.207,3483.647,103258560,138473472,0,1
data,90,128,zipfian,1,1,aki redis valkey,588674,redis,redis 8.8.0,2533935.4,2533935.4,1,293.375,2748.415,125066312,145358848,0,1
data,90,128,zipfian,1,1,aki redis valkey,588674,valkey,valkey 9.1.0,2958108.7,2958108.7,1,207.359,3962.879,123758048,174497792,0,1
data,90,128,zipfian,1,2,valkey redis aki,588674,f3,unknown,1789246.5,1789246.5,1,365.055,3567.615,103258560,138883072,0,1
data,90,128,zipfian,1,2,valkey redis aki,588674,redis,redis 8.8.0,2435130.2,2435130.2,1,305.151,2875.391,125057416,144678912,0,1
data,90,128,zipfian,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,2984027.1,2984027.1,1,209.023,3909.631,123755232,174055424,0,1
data,90,128,zipfian,16,1,aki redis valkey,9418787,f3,unknown,1399061.1,1365294.5,0.9759,610.815,2836.479,1160704672,1254936576,0,0.7245
data,90,128,zipfian,16,1,aki redis valkey,9418787,redis,redis 8.8.0,2343371.7,2343371.7,1,332.031,2678.783,1979434200,2095501312,0,1
data,90,128,zipfian,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2709297.5,2709297.5,1,248.831,3817.471,1955813856,2061459456,0,1
data,90,128,zipfian,16,2,valkey redis aki,9418787,f3,unknown,1394142.6,1360485.3,0.9759,615.935,2795.519,1160704672,1266503680,0,0.7245
data,90,128,zipfian,16,2,valkey redis aki,9418787,redis,redis 8.8.0,2332668.9,2332668.9,1,334.079,2672.639,1979442072,2095915008,0,1
data,90,128,zipfian,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2721145.2,2721145.2,1,249.471,3811.327,1955762464,2061447168,0,1
data,90,128,zipfian,4,1,aki redis valkey,2354696,f3,unknown,1764266.4,1764266.4,1,388.863,3358.719,413242944,459157504,0,1
data,90,128,zipfian,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2449507.1,2449507.1,1,308.479,2740.223,495922744,535748608,0,1
data,90,128,zipfian,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2887877.2,2887877.2,1,219.647,3938.303,490180320,558460928,0,1
data,90,128,zipfian,4,2,valkey redis aki,2354696,f3,unknown,1748237.6,1748237.6,1,389.375,3454.975,413242944,460443648,0,1
data,90,128,zipfian,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2349704.8,2349704.8,1,324.095,2834.431,495924792,536674304,0,1
data,90,128,zipfian,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2890130.4,2890130.4,1,219.391,3928.063,490165216,558931968,0,1
data,90,16,uniform,1,1,aki redis valkey,1157049,f3,unknown,1757400.7,1757400.7,1,389.887,3510.271,73639088,105308160,0,1
data,90,16,uniform,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2710983.8,2710983.8,1,262.143,2922.495,86499872,112594944,0,1
data,90,16,uniform,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,3142076.4,3142076.4,1,195.327,3950.591,74485216,86544384,0,1
data,90,16,uniform,1,2,valkey redis aki,1157049,f3,unknown,1771716.4,1771716.4,1,382.207,3512.319,73639088,106094592,0,1
data,90,16,uniform,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2623246.7,2623246.7,1,272.895,2942.975,86497856,110710784,0,1
data,90,16,uniform,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,3158116.6,3158116.6,1,194.431,3938.303,74476576,86261760,0,1
data,90,16,uniform,16,1,aki redis valkey,18512790,f3,unknown,1727610.1,1727610.1,1,400.639,3536.895,1179571360,1358012416,0,1
data,90,16,uniform,16,1,aki redis valkey,18512790,redis,redis 8.8.0,2582651.7,2582651.7,1,282.623,2877.439,1374284888,1561911296,0,1
data,90,16,uniform,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,3003294.6,3003294.6,1,214.527,3846.143,1179262928,1235202048,0,1
data,90,16,uniform,16,2,valkey redis aki,18512790,f3,unknown,1765780.3,1765780.3,1,387.327,3450.879,1179571360,1357553664,0,1
data,90,16,uniform,16,2,valkey redis aki,18512790,redis,redis 8.8.0,2573511.7,2573511.7,1,283.647,2938.879,1374319880,1561591808,0,1
data,90,16,uniform,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,3013897.3,3013897.3,1,214.143,3889.151,1179242768,1235218432,0,1
data,90,16,uniform,4,1,aki redis valkey,4628197,f3,unknown,1750473.9,1750473.9,1,394.495,3459.071,294814896,361693184,0,1
data,90,16,uniform,4,1,aki redis valkey,4628197,redis,redis 8.8.0,2662629.1,2662629.1,1,271.103,2926.591,344053952,401625088,0,1
data,90,16,uniform,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,3123886.2,3123886.2,1,200.703,3878.911,295434144,316133376,0,1
data,90,16,uniform,4,2,valkey redis aki,4628197,f3,unknown,1756063.5,1756063.5,1,390.655,3467.263,294814896,363483136,0,1
data,90,16,uniform,4,2,valkey redis aki,4628197,redis,redis 8.8.0,2617772.5,2617772.5,1,276.991,2955.263,344055392,403595264,0,1
data,90,16,uniform,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,3121021.2,3121021.2,1,201.855,3872.767,295451040,315957248,0,1
data,90,16,zipfian,1,1,aki redis valkey,1157049,f3,unknown,1760146.7,1760146.7,1,385.023,3495.935,73639088,106131456,0,1
data,90,16,zipfian,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2643626.5,2643626.5,1,262.655,3000.319,86479280,112795648,0,1
data,90,16,zipfian,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,3077840.3,3077840.3,1,199.167,3846.143,74476640,86368256,0,1
data,90,16,zipfian,1,2,valkey redis aki,1157049,f3,unknown,1765540.3,1765540.3,1,381.695,3491.839,73639088,105242624,0,1
data,90,16,zipfian,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2532294.8,2532294.8,1,276.223,3139.583,86480496,113303552,0,1
data,90,16,zipfian,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,3072600.5,3072600.5,1,197.887,3917.823,74475360,86155264,0,1
data,90,16,zipfian,16,1,aki redis valkey,18512790,f3,unknown,1782913.3,1782913.3,1,372.479,3477.503,1179571360,1360031744,0,1
data,90,16,zipfian,16,1,aki redis valkey,18512790,redis,redis 8.8.0,2518865.3,2518865.3,1,285.439,2897.919,1374330552,1561300992,0,1
data,90,16,zipfian,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,2937443.0,2937443.0,1,219.263,3788.799,1179319888,1235558400,0,1
data,90,16,zipfian,16,2,valkey redis aki,18512790,f3,unknown,1741856.6,1741856.6,1,397.311,3403.775,1179571360,1394364416,0,1
data,90,16,zipfian,16,2,valkey redis aki,18512790,redis,redis 8.8.0,2500755.8,2500755.8,1,286.463,2979.839,1374320840,1561571328,0,1
data,90,16,zipfian,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,2904657.4,2904657.4,1,222.335,3741.695,1179298960,1235304448,0,1
data,90,16,zipfian,4,1,aki redis valkey,4628197,f3,unknown,1755595.5,1755595.5,1,391.167,3424.255,294814896,361410560,0,1
data,90,16,zipfian,4,1,aki redis valkey,4628197,redis,redis 8.8.0,2606090.2,2606090.2,1,272.383,2924.543,344046224,403435520,0,1
data,90,16,zipfian,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,3039390.8,3039390.8,1,201.215,3901.439,295441248,315981824,0,1
data,90,16,zipfian,4,2,valkey redis aki,4628197,f3,unknown,1759678.7,1759678.7,1,386.303,3481.599,294814896,365248512,0,1
data,90,16,zipfian,4,2,valkey redis aki,4628197,redis,redis 8.8.0,2544581.1,2544581.1,1,278.783,2963.455,344042880,403161088,0,1
data,90,16,zipfian,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,3017379.3,3017379.3,1,205.695,3831.807,295436576,315920384,0,1
data,90,4096,uniform,1,1,aki redis valkey,31987,f3,unknown,1429689.5,1429689.5,1,555.519,3002.367,133025424,576299008,0,1
data,90,4096,uniform,1,1,aki redis valkey,31987,redis,redis 8.8.0,1412667.2,1412667.2,1,532.479,2740.223,166635432,283623424,0,1
data,90,4096,uniform,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1322236.1,1322236.1,1,607.743,3371.007,166969088,341516288,0,1
data,90,4096,uniform,1,2,valkey redis aki,31987,f3,unknown,1429377.3,1429377.3,1,561.151,2826.239,133025424,579694592,0,1
data,90,4096,uniform,1,2,valkey redis aki,31987,redis,redis 8.8.0,1358040.2,1358040.2,1,554.495,2809.855,166636552,300466176,0,1
data,90,4096,uniform,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1328915.3,1328915.3,1,600.575,3491.839,166968576,349900800,0,1
data,90,4096,uniform,16,1,aki redis valkey,511793,f3,unknown,990402.0,486002.6,0.4907,926.719,3246.079,1044433984,1490448384,0,0.474
data,90,4096,uniform,16,1,aki redis valkey,511793,redis,redis 8.8.0,1292533.9,1292533.9,1,596.479,2568.191,2645300728,3361460224,0,1
data,90,4096,uniform,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1239921.9,1239921.9,1,662.527,3270.655,2647145152,3526148096,0,1
data,90,4096,uniform,16,2,valkey redis aki,511793,f3,unknown,986760.2,484218.2,0.4907,933.887,3219.455,1044433984,1497411584,0,0.474
data,90,4096,uniform,16,2,valkey redis aki,511793,redis,redis 8.8.0,1251055.5,1251055.5,1,609.279,2768.895,2645297336,3305967616,0,1
data,90,4096,uniform,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1237726.8,1237726.8,1,666.111,3241.983,2647150720,3531427840,0,1
data,90,4096,uniform,4,1,aki redis valkey,127948,f3,unknown,1421389.7,1421389.7,1,573.439,2818.047,532337600,964853760,0,1
data,90,4096,uniform,4,1,aki redis valkey,127948,redis,redis 8.8.0,1325437.4,1325437.4,1,577.023,2637.823,662367352,979791872,0,1
data,90,4096,uniform,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1242458.9,1242458.9,1,660.991,3198.975,663004768,1014611968,0,1
data,90,4096,uniform,4,2,valkey redis aki,127948,f3,unknown,1414314.7,1414314.7,1,568.831,2940.927,532337600,977252352,0,1
data,90,4096,uniform,4,2,valkey redis aki,127948,redis,redis 8.8.0,1275785.4,1275785.4,1,596.479,2768.895,662367848,975466496,0,1
data,90,4096,uniform,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1228687.6,1228687.6,1,673.791,3182.591,663000224,1013100544,0,1
data,90,4096,zipfian,1,1,aki redis valkey,31987,f3,unknown,1481362.4,1481362.4,1,525.311,2908.159,133025424,605417472,0,1
data,90,4096,zipfian,1,1,aki redis valkey,31987,redis,redis 8.8.0,1587733.2,1587733.2,1,468.479,2660.351,166634760,270798848,0,1
data,90,4096,zipfian,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1548178.3,1548178.3,1,489.471,3500.031,166968640,322600960,0,1
data,90,4096,zipfian,1,2,valkey redis aki,31987,f3,unknown,1476792.1,1476792.1,1,527.359,2897.919,133025424,608534528,0,1
data,90,4096,zipfian,1,2,valkey redis aki,31987,redis,redis 8.8.0,1498961.1,1498961.1,1,504.063,2750.463,166636856,295718912,0,1
data,90,4096,zipfian,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1552647.0,1552647.0,1,487.679,3577.855,166969152,333000704,0,1
data,90,4096,zipfian,16,1,aki redis valkey,511793,f3,unknown,1135987.2,1073150.5,0.9447,794.111,2834.431,1044433984,1490976768,0,0.474
data,90,4096,zipfian,16,1,aki redis valkey,511793,redis,redis 8.8.0,1449559.9,1449559.9,1,518.911,2701.311,2645297416,3140341760,0,1
data,90,4096,zipfian,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1388679.6,1388679.6,1,565.247,3485.695,2647153728,3198550016,0,1
data,90,4096,zipfian,16,2,valkey redis aki,511793,f3,unknown,1141378.2,1078243.7,0.9447,789.503,2809.855,1044433984,1503510528,0,0.474
data,90,4096,zipfian,16,2,valkey redis aki,511793,redis,redis 8.8.0,1408575.5,1408575.5,1,536.575,2744.319,2645309288,3116998656,0,1
data,90,4096,zipfian,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1384031.8,1384031.8,1,571.391,3385.343,2647151104,3172786176,0,1
data,90,4096,zipfian,4,1,aki redis valkey,127948,f3,unknown,1461029.9,1461029.9,1,537.599,2938.879,532337600,996712448,0,1
data,90,4096,zipfian,4,1,aki redis valkey,127948,redis,redis 8.8.0,1510345.6,1510345.6,1,495.615,2680.831,662369640,940826624,0,1
data,90,4096,zipfian,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1440234.3,1440234.3,1,536.575,3596.287,663005024,918441984,0,1
data,90,4096,zipfian,4,2,valkey redis aki,127948,f3,unknown,1458557.1,1458557.1,1,536.575,2875.391,532337600,992972800,0,1
data,90,4096,zipfian,4,2,valkey redis aki,127948,redis,redis 8.8.0,1429114.4,1429114.4,1,528.895,2762.751,662367528,935002112,0,1
data,90,4096,zipfian,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1445398.9,1445398.9,1,535.039,3514.367,663004064,927838208,0,1
data,90,512,uniform,1,1,aki redis valkey,219310,f3,unknown,1722616.1,1722616.1,1,399.359,3522.559,123514656,187973632,0,1
data,90,512,uniform,1,1,aki redis valkey,219310,redis,redis 8.8.0,2371996.2,2371996.2,1,326.143,2740.223,152039240,176013312,0,1
data,90,512,uniform,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2382358.8,2382358.8,1,306.943,3813.375,151859936,286932992,0,1
data,90,512,uniform,1,2,valkey redis aki,219310,f3,unknown,1738873.1,1738873.1,1,399.615,3403.775,123514656,188473344,0,1
data,90,512,uniform,1,2,valkey redis aki,219310,redis,redis 8.8.0,2284835.8,2284835.8,1,335.615,2910.207,152034600,175386624,0,1
data,90,512,uniform,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2384115.2,2384115.2,1,307.199,3911.679,151869216,286834688,0,1
data,90,512,uniform,16,1,aki redis valkey,3508960,f3,unknown,1054880.5,574973.8,0.5451,873.983,3045.375,1074965504,1156284416,0,0.526
data,90,512,uniform,16,1,aki redis valkey,3508960,redis,redis 8.8.0,2145343.1,2145343.1,1,379.391,2666.495,2411092024,2456031232,0,1
data,90,512,uniform,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,2033223.6,2033223.6,1,390.655,3579.903,2405446368,2674405376,0,1
data,90,512,uniform,16,2,valkey redis aki,3508960,f3,unknown,1057677.5,576486.7,0.545,871.423,3022.847,1074965504,1155706880,0,0.526
data,90,512,uniform,16,2,valkey redis aki,3508960,redis,redis 8.8.0,2122734.8,2122734.8,1,379.135,2811.903,2411130792,2456084480,0,1
data,90,512,uniform,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,2050175.9,2050175.9,1,386.047,3571.711,2405431072,2684923904,0,1
data,90,512,uniform,4,1,aki redis valkey,877240,f3,unknown,1722619.7,1722619.7,1,408.319,3375.103,494308608,563634176,0,1
data,90,512,uniform,4,1,aki redis valkey,877240,redis,redis 8.8.0,2289044.1,2289044.1,1,342.527,2797.567,603851880,632303616,0,1
data,90,512,uniform,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2285931.9,2285931.9,1,325.887,3799.039,602574304,816877568,0,1
data,90,512,uniform,4,2,valkey redis aki,877240,f3,unknown,1719178.2,1719178.2,1,409.599,3334.143,494308608,564076544,0,1
data,90,512,uniform,4,2,valkey redis aki,877240,redis,redis 8.8.0,2232375.9,2232375.9,1,349.439,2869.247,603855432,632205312,0,1
data,90,512,uniform,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2280085.2,2280085.2,1,329.471,3776.511,602570720,822218752,0,1
data,90,512,zipfian,1,1,aki redis valkey,219310,f3,unknown,1743783.4,1743783.4,1,393.215,3436.543,123514656,189747200,0,1
data,90,512,zipfian,1,1,aki redis valkey,219310,redis,redis 8.8.0,2447502.9,2447502.9,1,304.383,2793.471,152032792,176054272,0,1
data,90,512,zipfian,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2666785.0,2666785.0,1,254.591,3786.751,151861152,261468160,0,1
data,90,512,zipfian,1,2,valkey redis aki,219310,f3,unknown,1739982.7,1739982.7,1,398.591,3405.823,123514656,189935616,0,1
data,90,512,zipfian,1,2,valkey redis aki,219310,redis,redis 8.8.0,2367441.0,2367441.0,1,313.087,2930.687,152034072,175792128,0,1
data,90,512,zipfian,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2655452.4,2655452.4,1,254.719,3835.903,151860704,260435968,0,1
data,90,512,zipfian,16,1,aki redis valkey,3508960,f3,unknown,1308000.8,1253391.5,0.9582,696.831,2662.399,1074965504,1156034560,0,0.526
data,90,512,zipfian,16,1,aki redis valkey,3508960,redis,redis 8.8.0,2268297.8,2268297.8,1,342.015,2775.039,2411106328,2456092672,0,1
data,90,512,zipfian,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,2388506.7,2388506.7,1,305.919,3825.663,2405414112,2612150272,0,1
data,90,512,zipfian,16,2,valkey redis aki,3508960,f3,unknown,1313912.8,1259053.4,0.9582,689.151,2699.263,1074965504,1153781760,0,0.526
data,90,512,zipfian,16,2,valkey redis aki,3508960,redis,redis 8.8.0,2238993.4,2238993.4,1,349.183,2768.895,2411122552,2456203264,0,1
data,90,512,zipfian,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,2362663.2,2362663.2,1,309.503,3805.183,2405444832,2607099904,0,1
data,90,512,zipfian,4,1,aki redis valkey,877240,f3,unknown,1735084.0,1735084.0,1,404.223,3336.191,494308608,565456896,0,1
data,90,512,zipfian,4,1,aki redis valkey,877240,redis,redis 8.8.0,2388681.5,2388681.5,1,318.975,2740.223,603847944,632217600,0,1
data,90,512,zipfian,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2530285.1,2530285.1,1,278.527,3835.903,602574944,762011648,0,1
data,90,512,zipfian,4,2,valkey redis aki,877240,f3,unknown,1709805.1,1709805.1,1,407.295,3418.111,494308608,565817344,0,1
data,90,512,zipfian,4,2,valkey redis aki,877240,redis,redis 8.8.0,2305899.6,2305899.6,1,330.239,2854.911,603856440,632246272,0,1
data,90,512,zipfian,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2517763.7,2517763.7,1,278.783,3868.671,602579360,760266752,0,1
